Smiles;Frequency;Percentage;MoleculeFrequency;MoleculePercentage
c1ccc(cc1)C2CC(C)CCC2C(C)C;1;0.000;1;0.00
*OC=C;45;0.000;45;0.00
c1cc(cc(c1)CCC)C;5;0.000;5;0.00
c(cC)cCC(C)C(C)CC;23;0.000;23;0.00
ccc(c)CCC;2;0.000;2;0.00
CCC1C(C)CCC2C(C)CCCC12;2;0.000;2;0.00
CC(C)C1C2CC3(C)C(C)CCC3C21;1;0.000;1;0.00
CCC(C)C1CCCCC1CCCCCCCC(C)CCCC2CCCCC2;1;0.000;1;0.00
C=CC=CC=C;15;0.000;14;0.00
*ON=C(C=C)C=C;1;0.000;1;0.00
*OC(=O)C=CN(*)C=CC(=O)O*;12;0.000;12;0.00
c1cc(c(cc1CCC)CC(C)CCC)C;1;0.000;1;0.00
c1ccc(c(c1)CCCC)CCCC(C)CC2CCCC(CC)CC2;1;0.000;1;0.00
c1cc2ccc-c3cc(cc(c3C)Cc4cccc(c4)CCCC(C)Cc5ccc(cc5)CC6CCC7CC(CCC7C6)C8Cc9ccc%10c%11c9c(cc(-c(c1)c2)c%11C(CC%10)CCCCCC)C8CC)CC(C)C;1;0.000;1;0.00
N1=C2C=CSN2N=C3C=CSN13;1;0.000;1;0.00
*OC(=O)C(O*)O[H];1;0.000;1;0.00
c1ccc(cc1)CCc2cccc3-c4ccccc4CCc32;1;0.000;1;0.00
c1ccc(cc1)CC(CCCCC)CCCCC2C(C)CCC32CCCC43CCCC4;2;0.000;2;0.00
c(cc(cC)C)cC;1;0.000;1;0.00
*n(*)C(=O)N(*)*;3;0.000;3;0.00
*OC=CC=COCO*;1;0.000;1;0.00
*OC1OC1;1;0.000;1;0.00
c1cc2c3c(c1)C4CCC(C4)CC3CC(C2)CC;1;0.000;1;0.00
*OCOOC=C;1;0.000;1;0.00
C1CCCC(CC1)CC2CCCC2;1;0.000;1;0.00
*C(=O)N=C(N=CO[H])N(*)*;7;0.000;7;0.00
CC(C)C1CCC2(C)C3CCC4C(C)CCCC54CC35CCC12C;4;0.000;4;0.00
CC1CC(C)C(C1)C2CCCCC2C;2;0.000;2;0.00
*C(=O)C=C1C=C(OC=C1C(*)=O)C=CC=C;1;0.000;1;0.00
*C(=O)C(Cl)=CO[H];1;0.000;1;0.00
c1cc(cc(c1)CCCCCCCCCC2(C)CCCC2)C;1;0.000;1;0.00
*N=C1SC(=NN(*)*)C(=O)N1*;1;0.000;1;0.00
c1ccc(c(c1)CCC)CCCCC2CCCC2;1;0.000;1;0.00
c1ccc(cc1)C(c2ccccc2)CC3CCC4(CCC5CCC6C7CCC(C(C)CCCC(C)C)C(C)C7CC6C5(C)C4)C3;2;0.000;2;0.00
[H]OC(=C)C(=O)C1=CC(=O)C(O[H])=CC1=O;1;0.000;1;0.00
CCCCCC1(CCCC1)C(C)CC(CC)CC;4;0.000;4;0.00
*N1N=CC(=C)C1=O;8;0.000;8;0.00
CCCCCCCCCCCCCC(C)C;1;0.000;1;0.00
*N1C(=O)SC(=C)C1=O;1;0.000;1;0.00
CCCC(CCC)CC1CCCC(C)C1CC;1;0.000;1;0.00
CCCC1C(C)CCC(C)C1(C)CCC(C)C;1;0.000;1;0.00
CC(C)C1CCC2(C)C(C)C(C)CCC12;1;0.000;1;0.00
CCCCC(C)C(C)CC;2;0.000;2;0.00
CCC(CC)CC(CCC1CCCCC1)C2CCCCC2;1;0.000;1;0.00
c1ccc(cc1)ccC(C)CC;1;0.000;1;0.00
CCC1CCC(C)C1CCCC2(C)CCCC(C)(C)C2C;1;0.000;1;0.00
cccc(c)-cc;1;0.000;1;0.00
*OCOC(=C)C=C(O[H])C=CC(OCO*)=CO(*)[H];1;0.000;1;0.00
c(c1cCCC1)c2cCCCC2;11;0.000;11;0.00
*SSC[N](*)(*)O[H];2;0.000;2;0.00
*n(*)N=C;4;0.000;4;0.00
c1cc(ccc1CC)C(C)CC;1;0.000;1;0.00
CCCC1CCCC(CC1)C(C)CCC(C)C2CCCC2(C)CCCC3(CCCCC3C)CCC(C)CC;1;0.000;1;0.00
ccc1cC2C(C)C(C3CCCCC3)C(CCC)C(C)C2C(CC)C1C;2;0.000;2;0.00
*OC=CC(=O)C(*)=O;1;0.000;1;0.00
*C(=O)N(*)C=CCl;1;0.000;1;0.00
c-c(c)c;4;0.000;4;0.00
CCCCC(CC)CC(C)CC;1;0.000;1;0.00
O1CC1C2OC2;6;0.000;6;0.00
c-c1ccc(cc1)C;4;0.000;4;0.00
*OC(O[H])C(=O)O[H];2;0.000;2;0.00
c1ccc(cc1)CC2CC3CC4CCC(C)CC4CC3CC2C;1;0.000;1;0.00
CCC(C)CCC(C)CCC1CCCC(C1)C2CCCCC2;2;0.000;2;0.00
c1ccc2c(c1)cc3cccc4c3c2CC5(CCCC5)C46CCC(c7ccc(cc7)CC(C)C)(CC)C6;1;0.000;1;0.00
cc(c(c)CC1CCCCC1)CC(CC)CCCC;2;0.000;2;0.00
c1ccc(cc1)-ccccCcccc-c2ccccc2;1;0.000;1;0.00
c1ccc2cc(ccc2c1)C;10;0.000;9;0.00
CCC(C)CCCC(C)CC(C)C;1;0.000;1;0.00
CCC(C)C(CC)CC(C)C1(CCCC1)CC2CCCCC2;1;0.000;1;0.00
CCCC1CCCC1C2(C)CCCC2;2;0.000;2;0.00
*[N](*)(O[H])C=CN=C;1;0.000;1;0.00
C=[cH2];116;0.001;116;0.01
cc1c2cC3C(C)C(C4CCCCC4)C(CC)C(C)C3C(CC)C2CC5(C1)CCCC5;1;0.000;1;0.00
*C(=O)C(=CC(=O)C=C)C1OC1;1;0.000;1;0.00
c-c1ccccc1-c2ccccc2;1;0.000;1;0.00
CCCC(CC)CCC;1;0.000;1;0.00
*N=C1N=CC(=O)N1*;1;0.000;1;0.00
c1ccc(cc1)Cc2cccc(c2)CCCCCCCCCCCc3ccccc3;6;0.000;6;0.00
ccc(-ccc(cc)CC)ccC;9;0.000;9;0.00
CCC1(C)CCCC2CC(C)(C)CC21;4;0.000;4;0.00
O=C(C=C)C(Cl)=C;1;0.000;1;0.00
*N=CN(*)C(=NC(*)=O)O[H];7;0.000;7;0.00
CCC1CC1(C)C;2;0.000;2;0.00
c1ccc(cc1)-cccc2cccc(c2)C;8;0.000;8;0.00
*N(*)C(=[N](*)*)N(*)*;19;0.000;19;0.00
CCC(C)CCC1(CCCCC1)C2CCC3(CC)C(CCC3C(C)CCC(C)C(C)C)C2;1;0.000;1;0.00
cCCCC(CC)C(C)C;21;0.000;21;0.00
cccC(C)C(cc(c)C)CC;1;0.000;1;0.00
[H]OC=[cH][cH]=C;2;0.000;2;0.00
*N(*)C(=O)C=NO[H];13;0.000;8;0.00
c-c1ccccc1;90;0.001;84;0.01
ccc(c)CC(C)CCC(CC)C(C)C(C)C(C)C;2;0.000;2;0.00
CCC(CC)C1CCCCC1;1;0.000;1;0.00
CCCC1(C)CCC(CC)CC1;2;0.000;2;0.00
*OOS(=O)O[H];2;0.000;2;0.00
*OC(=O)n(*)*;1;0.000;1;0.00
c1ccc(cc1)ccC(C)(C)C(C)CCCCC;1;0.000;1;0.00
*OC(O[H])=C[N](*)(*)N(*)*;2;0.000;1;0.00
*N=CC=C1SC=NN1*;2;0.000;2;0.00
CC1CCCCC(C1)C(C)CCC2CCCCC2;1;0.000;1;0.00
*SC(N(*)*)[N](*)(*)*;26;0.000;26;0.00
cc(c(c1cccc(c1)CCC(C)C2CCCCC2CCc3cc(ccc3CC)C4CCC(c5cccc(c5)C67c8ccccc8CCC7CCCC6)CC4C)C)C(C)CC;1;0.000;1;0.00
CCCC(C)C1CCC(C)C2CCC(C)CC12;1;0.000;1;0.00
CC1CCCC2C(C)CCC12;1;0.000;1;0.00
*C(=O)C(O[H])=C;7;0.000;7;0.00
ccc(c(c)CC)CCC(C)C;16;0.000;16;0.00
c1cc(cc(c1)C2C(CC)CC2CCC)CCC;1;0.000;1;0.00
c1ccc2cc(ccc2c1)cc(cC)C;1;0.000;1;0.00
*C(=O)C=C1C=CC(=O)N1*;1;0.000;1;0.00
*N(*)C1C=CC=CN1*;348;0.002;348;0.03
*C(=O)N(*)O[H];74;0.001;41;0.00
CCC(C)CCC(C)CC1C(C)(CC)C(CCC1(C)C(C)C)C(C)C;1;0.000;1;0.00
ccc(c1ccccc1)-c2ccccc2;2;0.000;2;0.00
*S(*)(*)O[H];1;0.000;1;0.00
*OC=CC=CC(=O)O*;2;0.000;2;0.00
N1=CC=C2N=C(C=C2)C=C3N=C(C=C4N=C(C=C1)C(C=C)=C4)C(C=C)=C3;1;0.000;1;0.00
c1ccc(cc1)CC(C)(C)CCCCC(C)CCC2CCC3C(CCC4(CCCC4)C3C(C)CC)C2;1;0.000;1;0.00
c1c(cc(cc1C)CC2CCC3(CCC(C3)C4C5CCCC4(CC)C(CCC)C5)C2)C;1;0.000;1;0.00
*N(*)C(=O)C=NN=C;1;0.000;1;0.00
c1ccc(cc1)CCC2C3CCC(CCC(C)CCCCC(C)(C)Cc4ccccc4)CC3CCC52CC6(CCCC6)CC5C;1;0.000;1;0.00
CC(C)C1CCC2(C)C3CCC4CCCCC54CC35CCC12C;1;0.000;1;0.00
*N=CC(=CC=C)C(=O)O[H];1;0.000;1;0.00
CC(C)CCC1CCCC(C1)C(C)C;1;0.000;1;0.00
*OC#C;38;0.000;38;0.00
CCC1CCCC1(C)CCCC2(C)CCCCC2C;3;0.000;3;0.00
*OCN(*)C(*)=O;12;0.000;12;0.00
*SC1=C[N](*)(*)CN1*;4;0.000;4;0.00
*[N](*)(*)C=CC=C;85;0.001;64;0.00
CCCCCCC(C)CC1CC2CCC3CCCCC3C(C)C(C(CC)C2)C4CCCC(CCC1C)C4;2;0.000;2;0.00
c1ccc(c(c1)C)CCCC;3;0.000;3;0.00
c1cc(cc(c1)C(C)CCC)C;2;0.000;2;0.00
*OC(=C)C(*)=O;201;0.001;200;0.02
CCCC1C2CC3CC(C2)CC1C3;1;0.000;1;0.00
c1ccc(cc1)CCc2ccccc2C;4;0.000;4;0.00
*N(*)C(=O)C=CC(=O)O[H];11;0.000;10;0.00
c1ccc(cc1)CC2CCC3(CCC4(CCC5(CC6CCCC7CC(C)CC(C)C7C6C5)C4)C3)C2;3;0.000;3;0.00
ccc(c)CCC(C)C;1;0.000;1;0.00
*OC(=O)C=CN(*)C(=O)N(*)*;1;0.000;1;0.00
*N=C(O[H])C=C[N](*)(*)*;2;0.000;2;0.00
c1ccc(cc1)C2C(CCCCC)C(CCCCC(C)C3CCCC3)CC42CCC5(CCC6(CCCC6)C5)C4;1;0.000;1;0.00
CCCCCCC(C)CC(CC)CC;8;0.000;8;0.00
c1cc(ccc-c2cc(cc(c2C)Cc3cccc(c3)CCCC(Cc4cccc(c4)CC)CC)CC(C)C)cc(c1)-c5cc6c7c(ccc8c7c5C(CCCCCC)CC8Cc9ccc(cc9)C)CC(CCC)C6CC;3;0.000;3;0.00
*SC(N=CO[H])=NC(*)=O;1;0.000;1;0.00
*C(=O)OCOC(*)=O;7;0.000;7;0.00
O=C1C=CC2=CC(=O)C=CC2=C1;1;0.000;1;0.00
*OCOC(C=CC=C(OCO*)C(O[H])=C)=CO(*)[H];1;0.000;1;0.00
c1ccc(cc1)Cc2ccc3cc(ccc3c2)CCC;9;0.000;9;0.00
ccc(c1cc(cc(c1)C)C)C;5;0.000;5;0.00
CCCCCCCC1(CC)CCCC1;2;0.000;2;0.00
c1ccc(cc1)CC2CCC3(C2)CC4(CCC(C)C5(C)C(CCC)CCC45)CC63CCCC6;1;0.000;1;0.00
*OCOC(C=CC(OCO*)=CO(*)[H])=CC(O[H])=C;23;0.000;23;0.00
c1c(c(c(c2c1C(C)(C)CCC2)C)C)C;1;0.000;1;0.00
c(cc1ccc2c(c1)CC3CCCC3C2)cC;1;0.000;1;0.00
*OC1=C(O[H])C=C[N](*)(O[H])C1O*;1;0.000;1;0.00
cc(c)Cc1ccccc1CC;2;0.000;2;0.00
CC(C)CCC(C)C;4;0.000;4;0.00
*N(*)C(=O)C=CC=C;14;0.000;13;0.00
*C(=O)OCO[H];23;0.000;23;0.00
c1ccc(cc1)CCccc(cCCCCC2CCC(CCCC)CC2)C;1;0.000;1;0.00
*N(*)C(=CC=C)N(*)O[H];1;0.000;1;0.00
c1ccc2c(c1)CCC(C)C2CCCC(c3ccc(cc3)C)CC;1;0.000;1;0.00
CCC1CC(CCC1C(C)C)C2CCCC(C)C2;1;0.000;1;0.00
CCC1(CCCCC1)CCCC2(C)CCCC2C(C)CCC(C)C(C)C;1;0.000;1;0.00
*N=CC=C(C(*)=O)N(*)CO*;1;0.000;1;0.00
CC(C)CCCC(C)C1CCC(CCCC2C(C)CCCC2(C)C)C1C;1;0.000;1;0.00
*OC(=O)C(=C)[N](*)(*)*;2;0.000;1;0.00
CCCCCCCCCCCCCCCCCC;17;0.000;17;0.00
c1cc(cc(c1)C2CCCC2)C;3;0.000;3;0.00
*OC(=C)C=C[N](*)(*)O[H];1;0.000;1;0.00
CC(C)C1CCC(C)(C)C1(C)C;1;0.000;1;0.00
c1ccc(cc1)c(cC(C)C)CC;1;0.000;1;0.00
CC12CCCCCC2CCC1;2;0.000;2;0.00
C1CC2CCCC(C1)C2;3;0.000;3;0.00
CCCCCCC1C(CC)CC(CC)C1CCCC;1;0.000;1;0.00
*[N](*)(*)CO[H];1;0.000;1;0.00
c1cc(ccc1C)Cc2ccc(cc2)C;1;0.000;1;0.00
*N=C(O[H])C=CN(*)*;1;0.000;1;0.00
c1cc(cc(c1)C2CCCCC2)C3CCCCC3;1;0.000;1;0.00
*OC=C(OCO*)C=C;1;0.000;1;0.00
CCC(C)C1(C)C(C)CCC2CCCCCCCC21;1;0.000;1;0.00
CCC(CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C)C(C)C;7;0.000;7;0.00
*N=CC(=N*)C=CC=CC=CC=C;2;0.000;2;0.00
CC1CCCC2(C)CCC3C(C12)C3(C)C;1;0.000;1;0.00
*OP(*)O*;1;0.000;1;0.00
*n(*)c(=CC=NO[H])[cH]=C[N](*)(*)O[H];1;0.000;1;0.00
*N(*)C(N=C)=C;16;0.000;16;0.00
cCCccC;4;0.000;4;0.00
*OP(=O)(OP(=O)(O[H])O[H])O[H];6;0.000;6;0.00
*OC(=O)C(N=CS*)=C;2;0.000;2;0.00
CCCCCCC1(CCCCC1)CCCC2(C)CCCC2CCCC;1;0.000;1;0.00
CCCC(C)(CC)CCC(CC)C(C)C;1;0.000;1;0.00
*N(*)N=CC=C;5;0.000;5;0.00
c-c(cc1cc(cc(c1)CC)C)cC;1;0.000;1;0.00
c1ccc(cc1)C(CC)CCCC(c2ccc(cc2)C)C(C)CCCC(C)C;1;0.000;1;0.00
c1ccc(cc1)CC2CCC3(CCC4(CCC5(CC6CCCC7C(CC)C(C)CC(C)C7C6C5)C4)C3)C2;3;0.000;3;0.00
CCC1(C)C(CCC2(C)C1CCC34CC24CCC5(C)CCC(C)C(C)C53)C(C)C;1;0.000;1;0.00
*N(*)C(=O)ON=C;4;0.000;4;0.00
*OCN(*)C(N(*)*)N(*)CN(*)C[N](*)(*)*;1;0.000;1;0.00
c1cc(cccC)cc(c1)cccC;1;0.000;1;0.00
*N=C1C=C(C(=O)C=C1O[H])N(*)*;1;0.000;1;0.00
*N=C(N(*)*)N(*)C(N(*)C(=N*)N(*)*)C(O[H])O[H];1;0.000;1;0.00
*OC(=O)C(O*)=CC=C;32;0.000;32;0.00
*C(=O)Cl;6;0.000;5;0.00
*[N](O[H])(O[H])C1=C2N=C(C=C2)C=C3N=C(C=C3)C=C4N=C(C=C4)C=C5N=C1C=C5;1;0.000;1;0.00
*S(=O)(=O)N=CO[H];1;0.000;1;0.00
c1cc(c2c(c1)C3CC4(CCCC4)C(C)(C)C3C2)CC5CCCC(CC)C5;1;0.000;1;0.00
*N(O[H])C=CC(O[H])=CC=CC=C;1;0.000;1;0.00
*ON=CC(=O)N(*)*;3;0.000;3;0.00
c1ccc(cc1)C(C)Cc2cc(cccC)cc(c2)CCC(C)CC;1;0.000;1;0.00
*N(*)C(=O)C=C;91;0.001;91;0.01
*OCOC(O*)C(=O)N(*)O[H];2;0.000;2;0.00
C1CCCCCCCCC1;1;0.000;1;0.00
c1cc(cc(c1)CCC2CC(C)CC(C)C2CC)C;1;0.000;1;0.00
c1ccc2c(c1)CC3CCCC3C2c4cccc5cc(ccc54)C;1;0.000;1;0.00
CCC(C)CCC(C)CCC1CCCC(C1)C(CC2CCCCC2)C(C)CC;3;0.000;3;0.00
c1ccc(cc1)-cccc2cccc(c2)CCc3cccc(c3)-c(ccCC)cC;1;0.000;1;0.00
c1ccc(cc1)CCCCCC2CCCCCC(CC)C2;1;0.000;1;0.00
c1ccc(cc1)CCCC2CCC3(c4cc(ccc4-c5ccccc5C3)C(C)Cc6ccccc6C)C2;12;0.000;12;0.00
c1ccc2c(c1)cc(cc2C)-c3ccccc3C;1;0.000;1;0.00
CC(C)CCCCC1CCC(C)C1(C)C;3;0.000;3;0.00
c1ccc2c(c1)ccc3ccc4ccccc4c32;1;0.000;1;0.00
*[N](*)(*)C=C(C=C)C(=O)C=C;1;0.000;1;0.00
CCC1CCCCC1CCC(C)C2CCCCC2;3;0.000;3;0.00
CC1CCCC2(C)C(C)C(C)(CCC12)C(C)CCC3CCC(C)(C)CC3;10;0.000;10;0.00
c1ccc(cc1)C(CCC)C(C)C;2;0.000;2;0.00
*N(*)C(=O)N(*)C=C[N](*)(O[H])O[H];1;0.000;1;0.00
*OC=C(C(*)=O)C(=O)O[H];1;0.000;1;0.00
c1ccc(cc1)Cc2c(cccc2CCc3ccccc3)CC;4;0.000;4;0.00
cccc(c)CC1c2ccccc2-c3cc(cc(c3C1)CCCc4ccccc4)CCC;2;0.000;2;0.00
*OCN(*)C(N(*)CO*)[N](*)(*)*;11;0.000;11;0.00
cc(-c1ccccc1)c(c)Cc(c)c(c)CC;1;0.000;1;0.00
CCC(C)CCCC(C)CC;1;0.000;1;0.00
c1ccc(cc1)C2CCCC(C)C2;3;0.000;3;0.00
CCC(C)C1CCC2(C)C1CCC3C2CCC4C(C)(C)CCCC34C;1;0.000;1;0.00
c1ccc(cc1)Cc2cccc(c2)CCCCCCCCCC3Cc4c(cccc4C(CC(C)C)C3)C;2;0.000;2;0.00
*C(=O)C1=CC=C(C(*)=O)C1=CO[H];1;0.000;1;0.00
cc(cc1cccc(c1)CC(C)C(C)C)C2(CC)CCCC2;1;0.000;1;0.00
cccc1ccccc1;158;0.001;158;0.01
c1ccc2c(c1)CC3(CCCC3)CC(CC)C(C)C(C)CCc4cc(cccC)cc(c4)CC2C;7;0.000;7;0.00
cc(c1ccccc1)C;25;0.000;25;0.00
cCCC(C)C;1;0.000;1;0.00
c1ccc(cc1)C(C)Cc2cc(cccC)cc(c2)CCC(C)C;1;0.000;1;0.00
c1cc(cc(c1)CCCCC)C;1;0.000;1;0.00
c1cc2c(cc1C(C)C)CCC3C(C)CCCC23C;2;0.000;2;0.00
cc(ccCC1CC(C)CC1CCCCCCCCCCCCCCCCCC)CC;1;0.000;1;0.00
*OC=CC(=O)N(*)*;1;0.000;1;0.00
*OCOCO*;24;0.000;24;0.00
*N=CC=C(C(*)=O)N(*)C=C;1;0.000;1;0.00
*C(=O)OC=C;6;0.000;6;0.00
cccccC(c1ccccc1)C;1;0.000;1;0.00
CCCCC1CC(CC)CC1(C)CCCC2(C)CCCCC2;1;0.000;1;0.00
c1cc(cc(c1)CC2CC3CC(CCC3CCCCC)C2CCC4(CCCC4)CCC(C)C)CCCC(C)C;1;0.000;1;0.00
c1cc(c(cc1C)CC)C;2;0.000;2;0.00
c1ccc(cc1)CCCC(C)C;2;0.000;2;0.00
*n(*)C(=O)C=C;2;0.000;2;0.00
*N(*)C(O[H])=C[N](*)(O[H])O[H];1;0.000;1;0.00
c1ccc(cc1)C(C)C(c2ccccc2)C;5;0.000;5;0.00
ccc(c)Cc1cccc(ccc-c2ccccc2)c1;1;0.000;1;0.00
CCCC(C)C(C)(C)CC;3;0.000;3;0.00
c1c(c(c(c(c1C)C)C)C)C;1;0.000;1;0.00
CCC1CCCCC1CCC2CCCCC2CC;1;0.000;1;0.00
ccc(c1ccc(c(c1)C)C)C;7;0.000;7;0.00
CCC(C)CCCC(C)CCCC(C)C;2;0.000;2;0.00
c1ccc2c(c1)CCCC3CCCC23;3;0.000;3;0.00
CCC1CC2(CCCC2)CC1C3CCC(C)CC3C;1;0.000;1;0.00
c-cccc(-c)c-cc;2;0.000;2;0.00
CCC1CC(CCC1C(C)C2CCCCC2)C3CC(C)CC4(CCCC4)C3;1;0.000;1;0.00
cccccC(C)CC(C)CCCc1ccccc1;19;0.000;19;0.00
cc1c2cC3C(C)C(C4CCCCC4)C(CC)C(CC)C3C(CC)C2CC5(CCCC5)C1Cc6ccccc6;2;0.000;2;0.00
*C(=O)N(*)CN(*)C(*)=O;1;0.000;1;0.00
ccc(c)C(C)C(C)C(C)C;16;0.000;16;0.00
CCCCCCC(CC)CCCC;1;0.000;1;0.00
c1cc(cc(c1)C2C(CCCCC)C(CCCCC(C)C)CC32CCCC3)CCCCC;1;0.000;1;0.00
c1ccc(cc1)C2CCC(c3ccc(cc3)CC(C)C)(CC)C2;2;0.000;2;0.00
c-c1cccc(c1)C;6;0.000;6;0.00
c1ccc(c(c1)C)CC(C)(CC)CC;1;0.000;1;0.00
CCC1CCC2CCCC3CC(C)CC(C)C3C12;1;0.000;1;0.00
CCCCC(C)(C)CCC;1;0.000;1;0.00
ccc1ccccc1CC;1;0.000;1;0.00
c1ccc(cc1)CCCCCCCCCCCCCCC;8;0.000;8;0.00
CCC1(CCCC1)CC2CCCCC2;1;0.000;1;0.00
*N=CC=C;152;0.001;152;0.01
cc(ccC1(CCCC(CCCCC)C1)CC(CCC)C2CCCCC(C)C2)C(C)C;1;0.000;1;0.00
CCC1(C)CCC(C)(C)CC1;1;0.000;1;0.00
CC(C)CC(C)CCCC1CCCC(C)C1;5;0.000;5;0.00
ccccCC1CC(C(C)C)C2CC(CCCCCc3ccccc3)CC(C)CC1C2;1;0.000;1;0.00
CCC(C)CC(CCCCC1CCCCC1CC)CCC(C)C;2;0.000;2;0.00
c1ccc(cc1)C(CC)CC(CC)C(CC)C(C)C;1;0.000;1;0.00
c1ccc(cc1)CC2CC(C3CCC4C(C)C(Cc5ccccc5)C4C3)C2C;1;0.000;1;0.00
CCCCCC(C)CCCCC;3;0.000;3;0.00
*OC(=O)C=CC1OC1;2;0.000;2;0.00
CC(C)C1CCC(C)C1(C)CCC2CC32CCCC(C)(C)C3C;1;0.000;1;0.00
c1ccc(cc1)CCCCCCCCc2cccc(c2)CCCCCCCC;1;0.000;1;0.00
CCC(C)C1CCC(C)(CCCC2C(C)CCCC2(C)C)C1C;2;0.000;2;0.00
c1ccc(cc1)CCC(c2ccc(cc2C)CCC)CCC(C)CC(C)CC(C)C3CCC4C5CCC6CCCCC6(C)C5CC4C3C;1;0.000;1;0.00
CCC1C(C)CCC(C)C1C;1;0.000;1;0.00
c(ccCC(C)Cc1cccc(c1)CC)cCC;2;0.000;2;0.00
CCCC(C)CCCCCC(C)C;1;0.000;1;0.00
c1ccc(cc1)C2(CCCC2)C3CC4c5ccccc5C3C6CCCC(C)C6C4;1;0.000;1;0.00
*N=C(N=CO[H])N(*)C(*)=O;1;0.000;1;0.00
c1ccc(cc1)=c2ccc(cc2)=c3ccccc3;2;0.000;2;0.00
cc(cc(c)C(CC)CC)-c1ccccc1;2;0.000;2;0.00
CC1CCCC(C1)C(C)C2CCCCC2;1;0.000;1;0.00
*N=CC(O*)=CN(*)*;3;0.000;3;0.00
*OC(=C)C=C(O*)[N](*)(*)O[H];1;0.000;1;0.00
cc(cc1ccccc1)cC;1;0.000;1;0.00
[CH];43;0.000;43;0.00
cc(c)-c1ccccc1;3;0.000;3;0.00
*N(*)N=CC#N;5;0.000;5;0.00
CC(C)C1CCC(C)CC1C;30;0.000;30;0.00
c1ccc(c(c1)C)C;65;0.000;62;0.00
c1cc(ccc1CC)CC2CCC3(CCC4CC5(C)C(CC)CC4C35C)C2;1;0.000;1;0.00
*OC(=CC(*)=O)N(*)N(*)C(=O)N(*)*;1;0.000;1;0.00
*[N](*)(*)C=C(C=C)C(=O)O[H];3;0.000;3;0.00
CCCCCCCCC(C)C(C)CC;1;0.000;1;0.00
ccc(c1ccc(cc1)C)C;11;0.000;11;0.00
CCCC1C(C)(CC)C(CCC1(C)C(C)C)C(C)C;5;0.000;5;0.00
*OCOC=C;162;0.001;162;0.01
c1ccc-2cccc2cc1;6;0.000;6;0.00
*OC(C=C)O([H])C(*)=O;1;0.000;1;0.00
CCCCC(C)C1CCC(C)(CCCC2CCCCC2C)C1(C)C;1;0.000;1;0.00
CCC(CC)C1CCC(CC1C)C2CCCCC2;5;0.000;5;0.00
c1ccc(cc1)CCCCC2CCCC2CC;1;0.000;1;0.00
CCC(C)C1CCC(C)C1CCCC2(C)CCCC(C)(C)C2C;7;0.000;7;0.00
CCCCCC(CC(C)CCC1CCCC(C1)C(CC2CCCCC2)C(C)CC)C(C)CC;1;0.000;1;0.00
c1ccc(cc1)C2C3CCCC(C)C23;2;0.000;2;0.00
*OP(=O)(O[H])C(=O)N(*)*;1;0.000;1;0.00
cc(cc(c)C(C)CC)Cc1ccccc1;2;0.000;2;0.00
*N(*)C(=O)C(=O)O[H];5;0.000;5;0.00
*OCOCN(*)[N](*)(*)O[H];4;0.000;4;0.00
c1ccc2c(c1)CC3C2(C)CCC4C5(C)CCCC(C)(CCCC(C)(C)CC)C5CCC34C;1;0.000;1;0.00
c1cc(c(cc1C(C)(C)C)C(C)(C)C)C;1;0.000;1;0.00
*SC(=O)C=C;3;0.000;3;0.00
c1ccc(cc1)CCCCC(CC)C(C)CCc2cccc(c2)C;1;0.000;1;0.00
c1ccc(cc1)ccc-c2ccc(-cccc3ccccc3)cc2;1;0.000;1;0.00
*N(*)N1C=NC(=C)C1=O;1;0.000;1;0.00
c1ccc(c(c1)cc2cccc(c2)C)C;1;0.000;1;0.00
c-ccC;1;0.000;1;0.00
*OC(=O)C=[cH][cH]=C[N](*)(*)*;1;0.000;1;0.00
N(N=C)=C;2;0.000;2;0.00
*N(*)C(=O)C(C=C)=C[N](*)(*)O[H];1;0.000;1;0.00
CCCC1CCC(CC2CCC(CC(C)C)C2)(C(C)C(C)C3CC3(C)C)C1C;1;0.000;1;0.00
*N(*)C(=CC=C)C(=O)O[H];18;0.000;18;0.00
CCCC1(CCCC1)C(C)(C)CC;4;0.000;4;0.00
c1ccc(cc1)C(C)C(CCC(C)C)C2(c3ccccc3)CCCCC2;1;0.000;1;0.00
c1ccc(cc1)Cc2cccc(c2)CCCCCCCCCC3Cc4c(cccc4CC3)C;5;0.000;5;0.00
c1ccc(c(c1)-ccccC2CCC(CCCCCCCCCCCCC)CCC3CCC4C(C)CC2C4C3)Cc5ccc(cc5)C(C)C;1;0.000;1;0.00
CCC1CCCC21CCC3(CCCC3)C(C)C2C;2;0.000;2;0.00
*OC(OC(*)=O)C(*)=O;2;0.000;2;0.00
*C(=O)N(*)C(=C)C(=O)N(*)C(=C)C(=O)O[H];1;0.000;1;0.00
*N1C(=O)C=CC1=CC=C;1;0.000;1;0.00
c1ccc(cc1)C(Cc2ccccc2C)C3CCCC3;1;0.000;1;0.00
CCC1C(C)CCC(C)C1(C)CC;10;0.000;8;0.00
*OC(=C)[N](*)(*)C=C;1;0.000;1;0.00
CC1CCCCC1C(C)CC2CCCCC2;1;0.000;1;0.00
*OCOC(O*)C(O[H])N(*)*;1;0.000;1;0.00
CC(C1CCCCC1)C2CCCCC2;1;0.000;1;0.00
CCC1CC(CCC1C)C(C)C;1;0.000;1;0.00
